PPD name,count,svc_id
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Hematology|Anemia,9,1100
infectious diseases|medications|therapeutic antibacterials|carbapenem|imipenem-cilastatin,9,1101
surgery|pulmonary therapies|oxygen therapy (> 60%),9,1102
pulmonary|medications|antibacterials|quinolone,9,1103
burns/trauma|dermatology|cellulitis,9,1104
pulmonary|medications|anticoagulant administration,9,1105
"infectious diseases|skin, bone and joint infections|necrotizing fasciitis|extremity",9,1106
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Overdose, other toxin, poison or drug",9,1107
infectious diseases|systemic/other infections|septic shock|cultures pending,9,1108
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Gastrointestinal|Alcohol withdrawal,9,1109
gastrointestinal|intravenous fluid administration|blood product administration|packed red blood cells|transfusion of > 2 units prbc's,9,1110
cardiovascular|arrhythmias|AV block|symptomatic,9,1111
burns/trauma|trauma|splinting,9,1112
surgery|pulmonary therapies|oxygen therapy (< 40%)|nasal cannula,9,1113
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Overdose, analgesic (aspirin, acetaminophen)",9,1114
hematology|platelet disorders|thrombocytosis,9,1115
burns/trauma|trauma - skeletal|rhabdomyolysis,9,1116
cardiovascular|intravenous fluid|hypotonic fluid administration|half-normal saline solution,9,1117
gastrointestinal|endoscopy/gastric instrumentation|esophagogastroduodenoscopy|with banding,9,1118
cardiovascular|arrhythmias|syncope|likely non-cardiac origin,9,1119
pulmonary|disorders of lung parenchyma|interstitial lung disease,9,1120
renal|disorder of kidney|acute renal failure|etiology unknown,9,1121
pulmonary|pleural disorders|pneumothorax|spontaneous,9,1122
neurologic|post-neurosurgery|post craniectomy,9,1123
general|support services|seen by occupational therapy consult,9,1124
cardiovascular|arrhythmias|atrial flutter|with hemodynamic compromise,9,1125
pulmonary|post thoracic surgery|s/p thoracotomy|for tumor,9,1126
infectious diseases|cultures / immuno-assays|cultures|urine|catheterized,9,1127
cardiovascular|arrhythmias|anticoagulant administration|conventional heparin therapy|subcutaneous,9,1128
cardiovascular|shock / hypotension|hypovolemic shock|hemorrhagic,9,1129
neurologic|ICH/ cerebral infarct|anticoagulant administration|low molecular weight heparin|enoxaparin,9,1130
renal|electrolyte imbalance|hypokalemia|severe ( < 2.8 meq/dl),9,1131
neurologic|therapy for controlling cerebral perfusion pressure|antihypertensive drug|labetalol,9,1132
surgery|orthopedic surgery|s/p knee surgery|replacement,9,1133
cardiovascular|myocardial ischemia / infarction|ACE inhibitor,9,1134
surgery|orthopedic surgery|s/p hip surgery|fracture,9,1135
"oncology|skin, muscle and skeletal tumors|bone tumors|bony metastasis",9,1136
gastrointestinal|hepatic disease|hepatic dysfunction|with cirrhosis|alcoholic,9,1137
cardiovascular|cardiac surgery|valve replacement >= 7 days|aortic,9,1138
cardiovascular|hypertension|vasodilating agent - IV|nitroprusside,9,1139
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Respiratory|ARDS-adult respiratory distress syndrome, non-cardiogenic pulmonary edema",9,1140
gastrointestinal|medications|analgesics|transdermal analgesics,8,1141
endocrine|thyroid|hyperthyroidism,8,1142
renal|electrolyte imbalance|hypernatremia|severe (> 155 meq/dl),8,1143
neurologic|disorders of vasculature|cerebral subdural hematoma|secondary to trauma,8,1144
oncology|GI tumors|esophageal CA,8,1145
gastrointestinal|GI bleeding / PUD|lower GI bleeding|rectal,8,1146
neurologic|therapy for controlling cerebral perfusion pressure|intracranial/cerebral perfusion pressure monitoring|CSF drainage via ventriculostomy,8,1147
gastrointestinal|medications|laxatives|milk of magnesia,8,1148
admission diagnosis|Non-operative Organ Systems|Organ System|Musculoskeletal/Skin,8,1149
renal|disorder of acid base|metabolic acidosis|normal anion gap,8,1150
infectious diseases|procedures|drainage procedure - percutaneous,8,1151
cardiovascular|shock / hypotension|cardiogenic shock|due to myocardial ischemia,8,1152
cardiovascular|ventricular dysfunction|vasodilator|nifedipine,8,1153
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Gastrointestinal|Cholecystectomy/cholangitis, surgery for (gallbladder removal)",8,1154
pulmonary|ventilation and oxygenation|oxygen therapy (> 60%)|70-80%,8,1155
endocrine|thyroid disorder|antithyroid therapy|methimazole,8,1156
hematology|coagulation and platelets|anticoagulant administration|coumadin,8,1157
pulmonary|disorders of the airways|upper respiratory obstruction|due to obstructive sleep apnea,8,1158
burns/trauma|trauma - skeletal|bone fracture(s)|lumbar spine|closed,8,1159
burns/trauma|trauma|CT scan|without contrast,8,1160
toxicology|drug overdose|drug overdose- general|with respiratory depression,8,1161
surgery|cardiac therapies|beta blocker,8,1162
neurologic|trauma - CNS|spinal cord injury|cervical,8,1163
infectious diseases|systemic/other infections|bacteremia|respiratory source,8,1164
neurologic|trauma - CNS|spinal cord injury|spinal shock,8,1165
cardiovascular|valvular disease|valvular stenosis|mitral,8,1166
admission diagnosis|Additional APACHE  Information|Internal mammary artery graft?|No,8,1167
cardiovascular|ventricular disorders|congestive heart failure|left-sided,8,1168
surgery|infection|prophylactic antibacterials|for surgery|vancomycin,8,1169
neurologic|pain / agitation / altered mentation|anti-psychotic agent,8,1170
pulmonary|post thoracic surgery|s/p thoracotomy|lobectomy,8,1171
renal|electrolyte imbalance|hypokalemia|moderate ( 2.8 - 3.5 meq/dl),8,1172
pulmonary|radiologic procedures / bronchoscopy|pulmonary ventilation perfusion study,8,1173
neurologic|CNS mass lesions|brain tumor,8,1174
infectious diseases|GI infections|enteritis,8,1175
gastrointestinal|intravenous fluid administration|normal saline administration|moderate volume resuscitation (150-250 mls/hr),8,1176
admission diagnosis|Additional APACHE  Information|Pre-op cardiac catheterization during this hospitalization|No,8,1177
"infectious diseases|skin, bone and joint infections|cellulitis|abdomen/pelvis",8,1178
cardiovascular|arrhythmias|atrial flutter|1:2 conduction,8,1179
infectious diseases|systemic/other infections|bacteremia|gram negative rod,8,1180
pulmonary|medications|antibacterials|penicillins,8,1181
cardiovascular|shock|blood product administration|fresh frozen plasma,8,1182
cardiovascular|vascular disorders|peripheral vascular ischemia|with claudication,8,1183
gastrointestinal|biliary disease|cholecystitis|acute,8,1184
burns/trauma|trauma- head and neck|facial bone fracture,8,1185
cardiovascular|intravenous fluid|hypotonic fluid administration|D5W,8,1186
toxicology|drug overdose|drug removal measures,8,1187
pulmonary|disorders of the airways|asthma / bronchospasm|mild,8,1188
surgery|acute cardiac problems|coronary artery disease|known|symptomatic,8,1189
neurologic|altered mental status / pain|persistent vegetative state,8,1190
gastrointestinal|medications|antibiotics|cephalosporin,8,1191
oncology|medications|systemic glucocorticoid,8,1192
gastrointestinal|GI bleeding / PUD|peptic ulcer disease|duodenal,8,1193
neurologic|disorders of vasculature|cerebral subdural hematoma,8,1194
infectious diseases|procedures|surgical debridement,8,1195
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|MI admitted > 24 hrs after onset of ischemia,8,1196
cardiovascular|arrhythmias|AV block|second degree|Mobitz type 2,8,1197
gastrointestinal|post-GI surgery|s/p surgery for undiagnosed mass,8,1198
burns/trauma|trauma - abdomen|bowel trauma,8,1199
cardiovascular|ventricular dysfunction|beta blocker,8,1200
cardiovascular|intravenous fluid|heparin lock IV fluids,8,1201
gastrointestinal|GI bleeding / PUD|upper GI bleeding|esophageal,8,1202
gastrointestinal|intestinal disease|GI obstruction / ileus|ileus|post-op,8,1203
burns/trauma|trauma - abdomen|blunt abdominal trauma,8,1204
cardiovascular|arrhythmias|antiarrhythmics|class I antiarrhythmic|propafenone,8,1205
cardiovascular|other therapies|antibacterials,8,1206
cardiovascular|arrhythmias|adenosine,8,1207
neurologic|therapy for controlling cerebral perfusion pressure|vasopressors|norepinephrine > 0.1 micrograms/kg/min,8,1208
transplant|medications|immunosuppressive therapy|tacrolimus,8,1209
neurologic|therapy for controlling cerebral perfusion pressure|mannitol|continuous infusion,8,1210
hematology|platelet disorders|thrombocytopenia|severe,8,1211
infectious diseases|GU infections|acute pyelonephritis|without renal calculi,7,1212
gastrointestinal|intestinal disease|viscus perforation|gastric|due to ulcer,7,1213
pulmonary|respiratory failure|pulmonary aspiration|large particulate aspirate,7,1214
cardiovascular|ventricular dysfunction|inotropic agent|dopamine <= 5 micrograms/kg/min,7,1215
hematology|bleeding and red blood cell disorders|pancytopenia,7,1216
cardiovascular|arrhythmias|bradycardia|due to inferior wall MI,7,1217
admission diagnosis|Additional APACHE  Information|PTCA done within 24 hours|other,7,1218
pulmonary|ventilation and oxygenation|oxygen therapy (> 60%)|non-rebreather mask,7,1219
gastrointestinal|endoscopy/gastric instrumentation|esophagogastroduodenoscopy|with chemocautery,7,1220
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Gastrointestinal|GI medical, other",7,1221
burns/trauma|trauma- head and neck|facial bone fracture|nasal fracture,7,1222
surgery|plastic surgery|s/p reconstructive procedure,7,1223
infectious diseases|CNS infections|encephalitis|viral|suspected,7,1224
cardiovascular|shock|blood product administration,7,1225
gastrointestinal|intestinal disease|viscus perforation|gastric,7,1226
infectious diseases|GU infections|lower urinary tract infection|candida albicans,7,1227
renal|electrolyte imbalance|hypochloremia,7,1228
renal|fluid imbalance|hypervolemia|in the absence of CHF,7,1229
hematology|white blood cell disorders|neutropenia,7,1230
burns/trauma|trauma - skeletal|bone fracture(s)|right lower extremity|femur|closed,7,1231
surgery|general surgery postop issues|hemorrhage,7,1232
cardiovascular|arrhythmias|bradycardia|complete heart block,7,1233
cardiovascular|vascular disorders|DVT|left lower extremity,7,1234
cardiovascular|arrhythmias|antiarrhythmics|class I antiarrhythmic|lidocaine,7,1235
transplant|s/p kidney transplant|s/p kidney transplant,7,1236
surgery|thoracic surgery|pneumothorax,7,1237
surgery|altered mental status / pain|pain,7,1238
cardiovascular|intravenous fluid|colloid administration,7,1239
renal|disorder of urinary tract / renal system infection|upper urinary tract infection|likely bacterial,7,1240
gastrointestinal|GI bleeding / PUD|lower GI bleeding|due to malignancy,7,1241
general|support services|pastoral services consult,7,1242
pulmonary|respiratory failure|hypoxemia|due to low V/Q,7,1243
burns/trauma|trauma - skeletal|bone fracture(s)|left lower extremity,7,1244
cardiovascular|myocardial ischemia / infarction|antiplatelet agent|aggregation inhibitors,7,1245
oncology|procedures|CT scan,7,1246
admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Encephalopathies (excluding hepatic),7,1247
cardiovascular|hypertension|vasodilating agent - IV,7,1248
oncology|GI tumors|anal CA,7,1249
cardiovascular|arrhythmias|overdrive pacing,7,1250
surgery|infection|therapeutic antibacterials|quinolone|levofloxacin,7,1251
neurologic|seizures|seizures|new onset,7,1252
cardiovascular|shock / hypotension|cardiogenic shock|due to myocardial infarction,7,1253
"admission diagnosis|All Diagnosis|Operative|Diagnosis|Gastrointestinal|Cancer-colon/rectal, surgery for (including abdominoperineal resections)",7,1254
"cardiovascular|arrhythmias|AV block|pacemaker in place, pacing and capturing",7,1255
infectious diseases|systemic/other infections|sepsis|sepsis with single organ dysfunction- acute renal failure,7,1256
pulmonary|vascular disorders|CT scan|spiral CT,7,1257
cardiovascular|vascular disorders|anticoagulant administration,7,1258
cardiovascular|non-operative procedures|cardiac angiography|with stent placement|drug-eluting,7,1259
neurologic|seizure therapy|anticonvulsant|diazepam,7,1260
cardiovascular|hypertension|antihypertensive combination agent,7,1261
burns/trauma|trauma - skeletal|bone fracture(s)|left lower extremity|femur,7,1262
cardiovascular|shock|vasopressors|epinephrine > 0.1 micrograms/kg/min,7,1263
cardiovascular|ventricular disorders|low cardiac output state,7,1264
cardiovascular|chest pain / ASHD|acute coronary syndrome|inferior wall,7,1265
renal|intravenous fluid|normal saline administration|aggressive volume resuscitation (>250 mls/hr),7,1266
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Neurology|Hematoma, subdural",7,1267
surgery|obstetrics|pre-eclampsia/ eclampsia,7,1268
renal|abnormality of urine quantity or quality|anuria,7,1269
oncology|medications|analgesics|narcotic analgesic,7,1270
gastrointestinal|medications|antiemetic|phenothiazine|perphenazine,7,1271
pulmonary|ventilation and oxygenation|lung recruitment maneuver,7,1272
cardiovascular|cardiac surgery|s/p CABG < 7 days|with CPB,7,1273
infectious diseases|medications|therapeutic antibacterials|sulfonamide|trimethoprim-sulfamethoxazole,7,1274
toxicology|drug overdose|endotracheal tube,7,1275
admission diagnosis|Additional APACHE  Information|PTCA done within 24 hours|Balloon,7,1276
"admission diagnosis|All Diagnosis|Non-operative|Diagnosis|Cardiovascular|Vascular medical, other",7,1277
burns/trauma|trauma|internal fixation|orthopedic internal fixation system,7,1278
surgery|exploratory surgery|exploratory laparoscopy,7,1279
cardiovascular|myocardial ischemia / infarction|inotropic agent|dopamine  5-15 micrograms/kg/min,7,1280
surgery|cardiac therapies|antiplatelet agent|aspirin,7,1281
